Virginia Department of Transportation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic Engineering Division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Average Daily Traffic Volume Estimates By Section of Route,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Kent Maintenance Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parallel Facilities Combined,,,,,,,,,,,,,
301248,  63,00613,     ,63-613,Dispatch Rd,063,New Kent County,063,New Kent County,1.51,63-675 Arrowhead Rd,"63-611 E, South Quaker Rd",1200,G,97%,0%,1%,1%,0%,0%,F,0.0969,F,0.5447,1300,G,2012,,,,,,,,,,,,,,,
301249,  63,00613,     ,63-613,Dispatch Rd,063,New Kent County,063,New Kent County,0.08,"63-611 E, South Quaker Rd",SR 249 New Kent Hwy,2800,G,97%,0%,1%,1%,0%,0%,F,0.0948,F,0.6399,2800,G,2012,,,,,,,,,,,,,,,
756062,  63,00614,     ,63-614,White House Rd,063,New Kent County,063,New Kent County,1.40,63-608 Old River Rd,Dead End,60,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756063,  63,00615,     ,63-615,Mountcastle Rd,063,New Kent County,063,New Kent County,0.20,Dead End,0.20 MN Dead End,360,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756064,  63,00615,     ,63-615,Mountcastle Rd,063,New Kent County,063,New Kent County,0.20,0.20 MN Dead End,"US 60 E, Pocahontas Trail",440,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756065,  63,00615,     ,63-615,Mountcastle Rd,063,New Kent County,063,New Kent County,2.04,"US 60 W, Pocahontas Trail",SR 106 Emmaus Church Rd,410,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756066,  63,00616,     ,63-616,Peace Rd,063,New Kent County,063,New Kent County,0.70,63-611 South Quaker Rd,Hanover County Line,310,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756067,  63,00617,     ,63-617,Crisscross Lane,063,New Kent County,063,New Kent County,0.89,63-618 Olivet Church Rd,0.89 ME 63-618,30,R,,,,,,,X,,,,,,03/20/2008,,,,,,,,,,,,,,,
756068,  63,00617,     ,63-617,Crisscross Lane,063,New Kent County,063,New Kent County,1.37,0.89 ME 63-618,63-604 Poindexter Rd,30,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756069,  63,00617,     ,63-617,Crisscross Lane,063,New Kent County,063,New Kent County,0.60,63-604 Poindexter Rd,"SR 155, N Courthouse Rd",30,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
301250,  63,00618,     ,63-618, ,063,New Kent County,063,New Kent County,0.74,Charles City County Line,"US 60 W, Pocahontas Trail; Gap",1200,G,,,,,,,X,0.0973,N,0.5785,1200,G,2012,,,,,,,,,,,,,,,
756070,  63,00618,     ,63-618,N Adkins Rd,063,New Kent County,063,New Kent County,0.05,63-629 Gap,"US 60 E, Pocahontas Trail",1300,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756071,  63,00618,     ,63-618,Olivet Church Rd,063,New Kent County,063,New Kent County,4.45,"US 60 E, Pocahontas Trail",63-677 Piney Branch Rd,340,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756072,  63,00618,     ,63-618,Olivet Church Rd,063,New Kent County,063,New Kent County,2.10,63-677 Piney Branch Rd,SR 249 New Kent Hwy,480,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756073,  63,00619,     ,63-619,Hopewell Rd,063,New Kent County,063,New Kent County,3.11,Hanover County Line,63-606 Old Church Rd,660,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756074,  63,00620,     ,63-620,Homestead Rd,063,New Kent County,063,New Kent County,0.85,63-603; 63-671,63-672 Wahrani Rd,190,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756075,  63,00620,     ,63-620,Homestead Rd,063,New Kent County,063,New Kent County,1.09,63-672 Wahrani Rd,1.09 MN 63-672,130,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756076,  63,00620,     ,63-620,Homestead Rd,063,New Kent County,063,New Kent County,0.16,1.09 MN 63-672,1.25 MN 63-672,100,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756077,  63,00620,     ,63-620,Homestead Rd,063,New Kent County,063,New Kent County,1.00,1.25 MN 63-672,63-632 Stage Rd,120,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756078,  63,00621,     ,63-621,Roper Church Rd,063,New Kent County,063,New Kent County,1.20,James City County Line,63-632 Stage Rd,300,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756079,  63,00622,     ,63-622,Liberty Church Rd,063,New Kent County,063,New Kent County,0.10,US 60 Pocahontas Trail,James City County Line,400,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756080,  63,00623,     ,63-623,Cocksmill Rd,063,New Kent County,063,New Kent County,6.70,"SR 249 W, New Kent Hwy","SR 249 E, New Kent Hwy",160,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756081,  63,00623,     ,63-623,Pamunkey Church Rd,063,New Kent County,063,New Kent County,0.70,"SR 249 E, New Kent Hwy",SR 249 MID INT. New Kent Hwy,60,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756082,  63,00624,     ,63-624,Old Sweet Hall Ferry,063,New Kent County,063,New Kent County,1.15,63-623 Cocksmill Rd,Dead End,20,R,,,,,,,X,,,,,,07/28/2011,,,,,,,,,,,,,,,
756083,  63,00625,     ,63-625,Hill Farm Rd,063,New Kent County,063,New Kent County,1.30,63-623 Cocksmill Rd,Dead End,40,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756084,  63,00626,     ,63-626,Paige Rd,063,New Kent County,063,New Kent County,1.00,"SR 249 W, New Kent Hwy","SR 249 E, New Kent Hwy",90,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756085,  63,00627,     ,63-627,Riverside Dr,063,New Kent County,063,New Kent County,1.04,"63-1001 S, Cypress Dr","63-1001 N, Riverside Dr",610,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756086,  63,00627,     ,63-627,S Waterside Dr,063,New Kent County,063,New Kent County,1.73,"63-1001 N, Riverside Dr",63-1010 Colony Trail,1300,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756087,  63,00627,     ,63-627,S Waterside Dr,063,New Kent County,063,New Kent County,1.12,63-1010 Colony Trail,US 60 Pocahontas Trail,1800,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756088,  63,00627,     ,63-627,N Waterside Dr,063,New Kent County,063,New Kent County,3.80,US 60 Pocahontas Trail,63-603 Good Hope Rd,720,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756089,  63,00627,     ,63-627,Stage Rd,063,New Kent County,063,New Kent County,2.75,63-603 Good Hope Rd,SR 249 New Kent Hwy,780,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756090,  63,00628,     ,63-628,Mt Pleasant Rd,063,New Kent County,063,New Kent County,0.65,US 60 Pocahontas Trail,63-1102 Indian Hill Lane,370,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756091,  63,00628,     ,63-628,Mt Pleasant Rd,063,New Kent County,063,New Kent County,0.34,63-1102 Indian Hill Lane,0.34 MN 63-1102,200,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756092,  63,00628,     ,63-628,Mt Pleasant Rd,063,New Kent County,063,New Kent County,3.96,0.34 MN 63-1102,4.30 MN 63-1102,30,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756093,  63,00628,     ,63-628,Mt Pleasant Rd,063,New Kent County,063,New Kent County,1.83,4.30 MN 63-1102,FR-119; 63-627,40,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756094,  63,00629,     ,63-629,Pocahontas Trail,063,New Kent County,063,New Kent County,0.16,"US 60 W, Pocohontas Trail","63-618, N Adkins Rd",290,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756095,  63,00629,     ,63-629,Boulevard Rd,063,New Kent County,063,New Kent County,0.19,"63-618, N Adkins Rd",SR 155 WEST,730,G,,,,,,,X,,,,730,G,2012,,,,,,,,,,,,,,,
756096,  63,00629,     ,63-629,Pocahontas Trail,063,New Kent County,063,New Kent County,0.58,SR 155 EAST,"63-602 W, Townsend Rd",230,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756097,  63,00629,     ,63-629,Pocahontas Trail,063,New Kent County,063,New Kent County,2.85,"63-602 W, Townsend Rd","US 60 E, Pocahontas Trail",100,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756098,  63,00630,     ,63-630,George W Watkins Rd,063,New Kent County,063,New Kent County,1.00,63-610 Pine Fork Dr,SR 249 New Kent Hwy,180,R,,,,,,,X,,,,,,02/07/2008,,,,,,,,,,,,,,,
756099,  63,00631,     ,63-631,South Garden,063,New Kent County,063,New Kent County,2.69,SR 106 Roxbury Rd,63-615 Mountcastle Rd,270,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756100,  63,00632,     ,63-632,Stage Rd,063,New Kent County,063,New Kent County,1.37,63-627 Stage Rd,1.37 ME 63-627,800,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756101,  63,00632,     ,63-632,Stage Rd,063,New Kent County,063,New Kent County,0.13,1.37 ME 63-627,SR 33 Eltham Rd,870,R,,,,,,,X,,,,,,03/29/2005,,,,,,,,,,,,,,,
756102,  63,00632,     ,63-632,Stage Rd,063,New Kent County,063,New Kent County,2.10,SR 33 Eltham Rd,63-634,210,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756103,  63,00632,     ,63-632,Stage Rd,063,New Kent County,063,New Kent County,0.90,63-634,63-620 Homestead Rd,160,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756104,  63,00632,     ,63-632,Stage Rd,063,New Kent County,063,New Kent County,1.40,63-620 Homestead Rd,63-621 Roper Church Rd,140,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756105,  63,00632,     ,63-632,Stage Rd,063,New Kent County,063,New Kent County,1.00,63-621 Roper Church Rd,63-633 Barham Rd,760,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756106,  63,00632,     ,63-632,Stage Rd,063,New Kent County,063,New Kent County,0.04,63-633 Barham Rd,SR 30 New Kent Hwy,700,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756107,  63,00633,     ,63-633,Barham Rd,063,New Kent County,063,New Kent County,0.60,63-632 Stage Rd,"SR 273 W, Farmers Dr",260,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756108,  63,00633,     ,63-633,Barham Rd,063,New Kent County,063,New Kent County,1.10,"SR 273 E, Farmers Dr","SR 30 N, New Kent Hwy",20,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756109,  63,00634,     ,63-634,Windy Lane,063,New Kent County,063,New Kent County,0.70,63-601 Tabernacle Rd,Dead End; Gap,50,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756110,  63,00634,     ,63-634,Polishtown Rd,063,New Kent County,063,New Kent County,1.40,SR 273 Farmers Dr; Gap,63-639 Mt Nebo Rd,130,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756111,  63,00634,     ,63-634, ,063,New Kent County,063,New Kent County,3.20,63-639 Mt Nebo Rd,63-632 Stage Rd,250,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756112,  63,00635,     ,63-635,Triangle Rd,063,New Kent County,063,New Kent County,0.60,63-601 Tabernacle Rd,63-600 Holly Fork Rd,210,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756113,  63,00636,     ,63-636,Plum Point Rd,063,New Kent County,063,New Kent County,0.06,SR 273 Farmers Dr,63-646 Brick House Lane,660,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756114,  63,00636,     ,63-636,Plum Point Rd,063,New Kent County,063,New Kent County,0.50,63-646 Brick House Lane,63-661 Vermont Rd,550,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756115,  63,00636,     ,63-636,Plum Point Rd,063,New Kent County,063,New Kent County,0.24,63-661 Vermont Rd,Dead End,200,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756116,  63,00637,     ,63-637,Cumberland Rd,063,New Kent County,063,New Kent County,1.50,SR 249 New Kent Hwy,Dead End,1000,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756117,  63,00638,     ,63-638,Cosby Mill Rd,063,New Kent County,063,New Kent County,2.60,63-611 South Quaker Rd,63-656 Continental Rd,1100,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756118,  63,00638,     ,63-638,Cosby Mill Rd,063,New Kent County,063,New Kent County,1.70,63-656 Continental Rd,Hanover County Line,450,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756119,  63,00639,     ,63-639,Mt Nebo Rd,063,New Kent County,063,New Kent County,0.80,SR 30 New Kent Hwy,63-634 Polishtown Rd,220,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756120,  63,00640,     ,63-640,Old Roxbury Rd,063,New Kent County,063,New Kent County,1.28,US 60 Pocohontas Trail,"63-665, N Hen Peck Rd",1800,R,,,,,,,X,,,,,,02/07/2008,,,,,,,,,,,,,,,
756121,  63,00640,     ,63-640,Old Roxbury Rd,063,New Kent County,063,New Kent County,2.59,"63-665, N Hen Peck Rd","SR 249 W, New Kent Hwy",630,R,,,,,,,X,,,,,,02/07/2008,,,,,,,,,,,,,,,
756122,  63,00640,     ,63-640,Old Roxbury Rd,063,New Kent County,063,New Kent County,1.36,"SR 249 E, New Kent Hwy",63-611 South Quaker Rd,530,R,,,,,,,X,,,,,,02/07/2008,,,,,,,,,,,,,,,
756123,  63,00641,     ,63-641,Curtis Rd,063,New Kent County,063,New Kent County,0.04,Dead End,63-659 Parks Rd,40,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756124,  63,00642,     ,63-642,St Peters Lane,063,New Kent County,063,New Kent County,0.64,63-609 Old Church Rd,0.64 ME 63-609,190,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756125,  63,00642,     ,63-642,St Peters Lane,063,New Kent County,063,New Kent County,1.01,0.64 ME 63-609,Dead End,150,R,,,,,,,X,,,,,,07/08/2011,,,,,,,,,,,,,,,
756126,  63,00643,     ,63-643,Mihalcoe Lane,063,New Kent County,063,New Kent County,0.50,SR 106 Emmaus Church Rd,Dead End,190,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756127,  63,00644,     ,63-644,Newtown Rd,063,New Kent County,063,New Kent County,1.30,Dead End,63-619 Hopewell Rd,240,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756128,  63,00645,     ,63-645,Crumps Mill Rd,063,New Kent County,063,New Kent County,0.80,SR 249 New Kent Hwy,Dead End,430,R,,,,,,,X,,,,,,03/03/2008,,,,,,,,,,,,,,,
756129,  63,00646,     ,63-646,Brick House Lane,063,New Kent County,063,New Kent County,0.73,63-636 Plum Point Rd,Dead End,110,R,,,,,,,X,,,,,,03/03/2008,,,,,,,,,,,,,,,
756130,  63,00647,     ,63-647,Old Telegraph Rd,063,New Kent County,063,New Kent County,1.92,"US 60 W, Pocahontas Trail",63-1104 Evergreen Rd,240,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756131,  63,00647,     ,63-647,Old Telegraph Rd,063,New Kent County,063,New Kent County,0.51,63-1104 Evergreen Rd,"US 60 E, Pocahontas Trail",120,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756132,  63,00647,     ,63-647,Old Telegraph Rd,063,New Kent County,063,New Kent County,0.80,"US 60 E, Pocahontas Trail",63-649 Rockahock Rd,40,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756133,  63,00648,     ,63-648,Courthouse Circle,063,New Kent County,063,New Kent County,0.14,"SR 249 E, New Kent Hwy","SR 249 W, New Kent Hwy",420,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756134,  63,00649,     ,63-649,Rockahock Rd,063,New Kent County,063,New Kent County,2.50,"US 60 W, Pocahontas Trail","63-627, S Waterside Dr",470,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756135,  63,00649,     ,63-649,Rockahock Rd,063,New Kent County,063,New Kent County,0.55,"63-627, S Waterside Dr","US 60 E, Pocahontas Trail",330,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756136,  63,00650,     ,63-650,Landing Rd,063,New Kent County,063,New Kent County,0.63,Dead End,US 60 Pocahontas Trail,220,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756137,  63,00651,     ,63-651,Angelview Lane,063,New Kent County,063,New Kent County,0.80,SR 249 New Kent Hwy,Dead End,110,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756138,  63,00652,     ,63-652,Eastview Lane,063,New Kent County,063,New Kent County,0.18,"US 60 W, Pocahontas Trail","US 60 E, Pocahontas Trail",40,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756139,  63,00653,     ,63-653,Macon Lane,063,New Kent County,063,New Kent County,0.30,Dead End,63-619 Hopewell Rd,110,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756140,  63,00654,     ,63-654,Mill Creek Rd,063,New Kent County,063,New Kent County,0.16,Dead End,SR 33; SR 30 Eltham Rd,160,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756141,  63,00655,     ,63-655,Old Ferry Rd,063,New Kent County,063,New Kent County,0.22,63-636 Plum Point Rd,Dead End,110,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756142,  63,00656,     ,63-656,Continental Rd,063,New Kent County,063,New Kent County,1.18,Dead End,63-638 Cosby Mill Rd,330,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756143,  63,00657,     ,63-657,Foxwell Rd,063,New Kent County,063,New Kent County,0.25,US 60 Pocohontas Trail,Dead End,50,R,,,,,,,X,,,,,,07/19/2011,,,,,,,,,,,,,,,
756144,  63,00658,     ,63-658,Higgins Rd,063,New Kent County,063,New Kent County,0.50,Dead End,63-611 South Quaker Rd,180,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756145,  63,00659,     ,63-659,Parks Rd,063,New Kent County,063,New Kent County,0.25,SR 273 Farmers Dr,SR 30; SR 33 Eltham Rd,46,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756146,  63,00660,     ,63-660,Vermont Rd,063,New Kent County,063,New Kent County,0.27,63-655 Old Ferry Rd,63-667 York Rd,90,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756147,  63,00660,     ,63-660,Vermont Rd,063,New Kent County,063,New Kent County,0.13,63-667 York Rd,Dead End,20,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756148,  63,00661,     ,63-661,Vermont Rd,063,New Kent County,063,New Kent County,0.10,Dead End,63-636 Plum Point Rd,190,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756149,  63,00661,     ,63-661,Vermont Rd,063,New Kent County,063,New Kent County,0.08,63-636 Plum Point Rd,63-660 Vermont Rd,150,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756150,  63,00662,     ,63-662,Golden Wheel Rd,063,New Kent County,063,New Kent County,0.60,Dead End,SR 106 Emmaus Church Rd,240,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756151,  63,00663,     ,63-663,Royal Rd,063,New Kent County,063,New Kent County,0.01,US 60 Pocahontas Trail,63-622 Liberty Church Rd,140,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756152,  63,00664,     ,63-664,Jackson St,063,New Kent County,063,New Kent County,0.10,Dead End,SR 30; SR 33 Eltham Rd,40,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756153,  63,00665,     ,63-665,N Hen Peck Rd,063,New Kent County,063,New Kent County,2.60,63-640 Old Roxbury Rd,SR 249 New Kent Hwy,1400,R,,,,,,,X,,,,,,02/07/2008,,,,,,,,,,,,,,,
756154,  63,00665,     ,63-665,N Hen Peck Rd,063,New Kent County,063,New Kent County,0.30,SR 249 New Kent Hwy,63-611 South Quaker Rd,350,R,,,,,,,X,,,,,,02/07/2008,,,,,,,,,,,,,,,
756155,  63,00666,     ,63-666,Bailey Lane,063,New Kent County,063,New Kent County,0.30,Dead End,"SR 155,  N Courthouse Rd",130,R,,,,,,,X,,,,,,02/07/2008,,,,,,,,,,,,,,,
756156,  63,00667,     ,63-667,York Rd,063,New Kent County,063,New Kent County,0.32,63-636 Plum Point Rd,Dead End,100,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756157,  63,00668,     ,63-668, ,063,New Kent County,063,New Kent County,0.04,SR 273 Farmers Dr,Dead End,20,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756158,  63,00669,     ,63-669,Virginia Ave,063,New Kent County,063,New Kent County,0.32,SR 30; SR 33 Eltham Rd,Dead End,140,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756159,  63,00670,     ,63-670,Sherwood Dr,063,New Kent County,063,New Kent County,0.51,Dead End,63-611 South Quaker Rd,460,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756160,  63,00671,     ,63-671, ,063,New Kent County,063,New Kent County,0.36,Dead End,63-603; 63-620,20,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756161,  63,00672,     ,63-672,Wahrani Rd,063,New Kent County,063,New Kent County,0.90,Dead End,63-620 Homestead Rd,80,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756162,  63,00673,     ,63-673,Stewart Rd,063,New Kent County,063,New Kent County,0.82,63-600 Holly Fork Rd,Cul-de-Sac,110,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756163,  63,00674,     ,63-674,Clint Lane,063,New Kent County,063,New Kent County,0.51,Dead End,SR 249 New Kent Hwy,10,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756164,  63,00675,     ,63-675,Arrowhead Rd,063,New Kent County,063,New Kent County,0.32,63-1230 Blackcreek Rd,63-613 Dispatch Rd,190,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756165,  63,00676,     ,63-676,Ashland Farm Rd,063,New Kent County,063,New Kent County,1.12,63-612 Airport Rd; Terminal Rd,FR-118,80,R,,,,,,,X,,,,,,03/03/2008,,,,,,,,,,,,,,,
756166,  63,00677,     ,63-677,Piney Branch Rd,063,New Kent County,063,New Kent County,0.56,63-618 Olivet Church,Dead End,70,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756167,  63,00678,     ,63-678,Slatersville Rd,063,New Kent County,063,New Kent County,1.45,Dead End,63-627 Stage Rd,60,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756168,  63,00678,     ,63-678,Slatersville Rd,063,New Kent County,063,New Kent County,0.50,63-627 Stage Rd,SR 249 New Kent Hwy,40,R,,,,,,,X,,,,,,07/28/2011,,,,,,,,,,,,,,,
756169,  63,00679,     ,63-679,Mt Prospect Rd,063,New Kent County,063,New Kent County,0.90,"63-609 N, Talleysville Rd","63-609 S, Talleysville Rd",20,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756170,  63,00680,     ,63-680, ,063,New Kent County,063,New Kent County,0.12,"63-612 S, Tunstall Rd","63-612 N, Tunstall Rd",20,R,,,,,,,X,,,,,,03/03/2008,,,,,,,,,,,,,,,
756171,  63,00681,     ,63-681,Warrior Rd,063,New Kent County,063,New Kent County,0.15,Cul-de-Sac,63-675 Arrowhead Rd,50,R,,,,,,,X,,,,,,02/13/2008,,,,,,,,,,,,,,,
756172,  63,00686,     ,63-686,Terminal Rd,063,New Kent County,063,New Kent County,0.18,63-612 Terminal Rd,Dead End,1800,R,,,,,,,X,,,,,,02/07/2008,,,,,,,,,,,,,,,
756173,  63,00690,     ,63-690,Tunstall Station Rd,063,New Kent County,063,New Kent County,0.10,63-606 Old Church Rd,Dead End,20,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756174,  63,00691,     ,63-691,N Tunstall Station Rd,063,New Kent County,063,New Kent County,0.27,Dead End,63-619 Hopewell Rd,7,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756175,  63,00695,     ,63-695,Holly Pines Lane,063,New Kent County,063,New Kent County,0.49,Cul-de-Sac,63-600 Holly Fork Rd,100,R,,,,,,,X,,,,,,02/27/2008,,,,,,,,,,,,,,,
756176,  63,00700,     ,63-700,Mini Tree Glen Lane,063,New Kent County,063,New Kent County,0.13,"SR 155, N Courthouse Rd",63-701 Mini Tree Glen Lane,230,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756177,  63,00700,     ,63-700,Mini Tree Glen Lane,063,New Kent County,063,New Kent County,0.15,63-701 Mini Tree Glen Lane,Dead End,110,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756178,  63,00701,     ,63-701,Mini Tree Glen Lane,063,New Kent County,063,New Kent County,0.27,Cul-de-Sac,63-700 Mini Tree Glen Lane,110,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756179,  63,00705,     ,63-705,Richardson Rd,063,New Kent County,063,New Kent County,0.34,SR 30 New Kent Hwy,James City County Line,160,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756180,  63,01001,     ,63-1001,Cypress Dr,063,New Kent County,063,New Kent County,0.07,"63-627 S, Riverside Dr",63-1006 Cypress Dr,360,R,,,,,,,X,,,,,,02/25/2008,,,,,,,,,,,,,,,
756181,  63,01001,     ,63-1001,Riverside Dr,063,New Kent County,063,New Kent County,0.10,63-1006 Cypress Dr,63-1005 James Dr,290,R,,,,,,,X,,,,,,06/21/2011,,,,,,,,,,,,,,,
756182,  63,01001,     ,63-1001,Riverside Dr,063,New Kent County,063,New Kent County,0.12,63-1005 James Dr,63-1004 Beech Dr,370,R,,,,,,,X,,,,,,06/29/2011,,,,,,,,,,,,,,,
756183,  63,01001,     ,63-1001,Riverside Dr,063,New Kent County,063,New Kent County,0.11,63-1004 Beech Dr,63-1003 Whiteoak Dr,490,R,,,,,,,X,,,,,,06/29/2011,,,,,,,,,,,,,,,
756184,  63,01001,     ,63-1001,Riverside Dr,063,New Kent County,063,New Kent County,0.45,63-1003 Whiteoak Dr,"63-627 N, S Waterside Dr; Riverside Dr",640,R,,,,,,,X,,,,,,06/29/2011,,,,,,,,,,,,,,,
